3;arms_factory;2234.00;9.80;1494.00;4.19;0
3;arms_factory;2244.00;9.80;1473.00;2.03;0
3;industrial_complex;2235.00;9.90;1492.00;5.05;0
3;industrial_complex;2242.00;9.85;1484.00;6.25;0
3;industrial_complex;2259.00;15.62;1491.00;4.09;0
3;industrial_complex;2260.00;11.50;1486.00;0.47;0
3;industrial_complex;2256.00;15.75;1490.00;2.04;0
3;industrial_complex;2231.00;9.80;1491.00;4.70;0
3;air_base;2243.00;9.80;1480.00;2.54;0
3;bunker;2262.00;10.70;1483.00;3.74;0
3;bunker;2256.00;14.68;1497.00;0.48;0
3;bunker;2243.00;9.80;1476.00;3.14;0
3;bunker;2261.00;11.85;1487.00;5.81;0
3;bunker;2259.00;15.00;1490.00;2.54;0
3;bunker;2241.00;9.85;1498.00;5.21;0
3;bunker;2232.00;9.80;1490.00;1.59;0
3;bunker;2224.00;9.98;1496.00;4.25;0
3;bunker;2254.00;16.40;1489.00;0.99;0
3;bunker;2258.00;12.10;1487.00;3.66;0
3;bunker;2246.00;9.80;1479.00;0.04;0
3;bunker;2259.00;10.35;1481.00;2.70;0
3;bunker;2234.00;9.80;1483.00;5.72;0
3;bunker;2243.00;10.20;1485.00;0.64;0
3;bunker;2245.00;13.80;1493.00;4.76;0
3;bunker;2252.00;12.12;1500.00;2.61;0
3;bunker;2235.00;9.80;1488.00;2.71;0
3;bunker;2231.00;9.80;1486.00;0.55;0
3;bunker;2230.00;9.80;1494.00;3.21;0
3;bunker;2245.00;14.15;1489.00;4.77;0
3;anti_air_building;2236.00;9.90;1491.00;1.16;0
3;anti_air_building;2238.00;9.80;1484.00;5.28;0
3;anti_air_building;2265.00;14.60;1490.00;0.20;0
3;synthetic_refinery;2266.00;11.70;1485.00;3.22;0
3;fuel_silo;2253.00;17.55;1490.00;5.88;0
3;radar_station;2247.00;13.07;1488.00;4.07;0
3;rocket_site;2254.00;17.73;1494.00;0.11;0
3;nuclear_reactor;2261.00;10.50;1482.00;1.67;0
4;arms_factory;2452.00;10.32;1188.00;5.14;0
4;arms_factory;2420.00;9.80;1178.00;1.52;0
4;arms_factory;2410.00;10.62;1188.00;4.19;0
4;arms_factory;2409.00;10.82;1186.00;2.03;0
4;arms_factory;2401.00;11.28;1188.00;5.05;0
4;arms_factory;2413.00;9.98;1182.00;6.25;0
4;industrial_complex;2414.00;10.75;1187.00;4.09;0
4;industrial_complex;2444.00;9.80;1192.00;0.47;0
4;industrial_complex;2398.00;10.35;1188.00;2.04;0
4;industrial_complex;2410.00;9.98;1182.00;4.70;0
4;industrial_complex;2408.00;10.15;1195.00;2.54;0
4;industrial_complex;2441.00;9.80;1192.00;3.74;0
4;air_base;2406.00;10.78;1192.00;0.48;0
4;naval_base;2408.00;9.93;1197.00;-3.14;5275
4;naval_base;2410.00;9.50;1204.00;1.25;5275
4;naval_base;2392.00;9.57;1183.00;-1.57;5250
4;naval_base;2448.00;9.50;1185.00;-3.14;1032
4;naval_base;2411.00;9.50;1172.00;-1.57;5250
4;naval_base;2462.00;9.82;1191.00;1.57;1032
4;naval_base;2419.00;9.80;1184.00;-4.39;5250
4;naval_base;2445.00;9.80;1216.00;1.45;1251
4;naval_base;2428.00;9.80;1189.00;-1.57;5250
4;naval_base;2398.00;9.98;1186.00;-1.57;5250
4;naval_base;2414.00;9.50;1178.00;-0.32;5250
4;naval_base;2422.00;9.80;1180.00;1.11;5250
4;bunker;2405.00;10.82;1193.00;4.76;0
4;bunker;2411.00;10.93;1186.00;2.61;0
4;bunker;2411.00;9.80;1174.00;2.71;0
4;bunker;2446.00;10.12;1193.00;0.55;0
4;bunker;2431.00;9.80;1185.00;3.21;0
4;bunker;2392.00;9.80;1184.00;4.77;0
4;bunker;2404.00;10.62;1184.00;1.16;0
4;bunker;2407.00;10.80;1194.00;5.28;0
4;bunker;2418.00;9.80;1180.00;0.20;0
4;bunker;2419.00;9.80;1203.00;3.22;0
4;bunker;2457.00;10.45;1186.00;5.88;0
4;bunker;2437.00;9.80;1220.00;2.26;0
4;coastal_bunker;2420.00;9.50;1198.00;1.25;0
4;coastal_bunker;2444.00;9.80;1215.00;1.45;0
4;coastal_bunker;2428.00;9.57;1188.00;-1.57;0
4;coastal_bunker;2420.00;9.57;1177.00;1.11;0
4;coastal_bunker;2440.00;9.57;1194.00;-3.14;0
4;coastal_bunker;2407.00;9.50;1180.00;-0.32;0
4;coastal_bunker;2464.00;9.80;1188.00;1.57;0
4;coastal_bunker;2410.00;9.82;1195.00;-3.14;0
4;coastal_bunker;2414.00;10.03;1190.00;-4.39;0
4;coastal_bunker;2400.00;10.32;1192.00;-1.57;0
4;coastal_bunker;2390.00;9.50;1183.00;-1.57;0
4;coastal_bunker;2412.00;9.80;1173.00;-1.57;0
4;dockyard;2409.00;9.50;1174.00;-1.57;0
4;anti_air_building;2403.00;10.53;1193.00;3.29;0
4;anti_air_building;2420.00;9.80;1203.00;5.95;0
4;anti_air_building;2450.00;10.78;1189.00;2.33;0
4;synthetic_refinery;2417.00;9.80;1181.00;3.89;0
4;fuel_silo;2433.00;9.80;1185.00;1.73;0
4;radar_station;2424.00;9.57;1198.00;4.56;0
4;rocket_site;2400.00;11.07;1189.00;0.78;0
4;nuclear_reactor;2411.00;10.23;1183.00;2.34;0
5;arms_factory;2256.00;9.80;1447.00;4.19;0
5;arms_factory;2262.00;9.80;1454.00;2.03;0
5;arms_factory;2257.00;9.80;1453.00;5.05;0
5;arms_factory;2254.00;9.80;1442.00;6.25;0
5;arms_factory;2259.00;9.80;1448.00;4.09;0
5;arms_factory;2255.00;9.80;1446.00;0.47;0
5;industrial_complex;2260.00;9.80;1453.00;2.04;0
5;industrial_complex;2253.00;9.80;1443.00;4.70;0
5;industrial_complex;2257.00;9.80;1457.00;2.54;0
5;industrial_complex;2257.00;9.80;1447.00;3.74;0
5;industrial_complex;2259.00;9.80;1453.00;0.48;0
5;industrial_complex;2259.00;9.80;1453.00;3.14;0
5;air_base;2255.00;9.80;1442.00;5.81;0
5;bunker;2257.00;9.80;1446.00;2.54;0
5;bunker;2260.00;9.80;1455.00;5.21;0
5;bunker;2257.00;9.80;1454.00;1.59;0
5;bunker;2255.00;9.80;1445.00;4.25;0
5;bunker;2260.00;9.80;1457.00;0.99;0
5;bunker;2262.00;9.80;1454.00;3.66;0
5;anti_air_building;2258.00;9.80;1454.00;0.04;0
5;anti_air_building;2256.00;9.80;1452.00;2.70;0
5;anti_air_building;2256.00;9.80;1442.00;5.72;0
5;synthetic_refinery;2256.00;9.80;1447.00;0.64;0
5;fuel_silo;2262.00;9.80;1458.00;4.76;0
5;radar_station;2258.00;9.80;1450.00;2.35;0
5;rocket_site;2253.00;9.80;1442.00;2.71;0
5;nuclear_reactor;2253.00;9.80;1442.00;0.55;0
6;arms_factory;2497.00;9.90;1250.00;5.05;0
6;arms_factory;2481.00;9.80;1251.00;6.25;0
6;arms_factory;2494.00;10.00;1229.00;4.09;0
6;arms_factory;2490.00;9.80;1233.00;0.47;0
6;arms_factory;2484.00;9.80;1234.00;2.04;0
6;arms_factory;2514.00;9.90;1254.00;4.70;0
6;industrial_complex;2497.00;10.95;1237.00;2.54;0
6;industrial_complex;2513.00;11.28;1249.00;3.74;0
6;industrial_complex;2513.00;9.80;1262.00;0.48;0
6;industrial_complex;2483.00;9.80;1246.00;3.14;0
6;industrial_complex;2501.00;11.68;1245.00;5.81;0
6;industrial_complex;2489.00;10.20;1245.00;2.54;0
6;air_base;2503.00;9.85;1255.00;5.21;0
6;naval_base;2480.00;9.80;1249.00;-2.21;1477
6;naval_base;2481.00;9.80;1240.00;-2.11;1477
6;naval_base;2515.00;9.80;1260.00;-4.39;4213
6;naval_base;2489.00;9.50;1233.00;-0.79;1251
6;naval_base;2522.00;10.50;1249.00;-2.82;4213
6;naval_base;2514.00;9.80;1266.00;-4.25;4213
6;naval_base;2515.00;11.65;1247.00;-4.51;4213
6;naval_base;2507.00;9.50;1227.00;-0.20;1701
6;naval_base;2498.00;9.80;1253.00;-2.60;1477
6;bunker;2490.00;9.80;1231.00;2.61;0
6;bunker;2521.00;11.60;1247.00;2.71;0
6;bunker;2500.00;12.40;1243.00;0.55;0
6;bunker;2502.00;9.80;1257.00;3.21;0
6;bunker;2491.00;10.48;1247.00;4.77;0
6;bunker;2513.00;9.80;1265.00;1.16;0
6;bunker;2480.00;9.80;1235.00;5.28;0
6;bunker;2513.00;10.18;1257.00;0.20;0
6;bunker;2511.00;10.35;1230.00;3.22;0
6;bunker;2512.00;11.20;1251.00;5.88;0
6;coastal_bunker;2477.00;9.80;1257.00;-2.21;0
6;coastal_bunker;2480.00;9.50;1233.00;-0.52;0
6;coastal_bunker;2517.00;11.12;1247.00;-2.82;0
6;coastal_bunker;2498.00;9.50;1257.00;-2.60;0
6;coastal_bunker;2515.00;11.65;1247.00;-4.51;0
6;coastal_bunker;2506.00;9.50;1230.00;-0.20;0
6;coastal_bunker;2512.00;9.80;1266.00;-4.25;0
6;coastal_bunker;2489.00;9.50;1228.00;-0.79;0
6;coastal_bunker;2516.00;9.80;1260.00;-4.39;0
6;dockyard;2520.00;9.80;1259.00;-4.39;0
6;anti_air_building;2516.00;13.18;1245.00;3.38;0
6;anti_air_building;2508.00;9.80;1229.00;1.22;0
6;anti_air_building;2482.00;9.80;1256.00;5.34;0
6;synthetic_refinery;2507.00;10.30;1257.00;5.45;0
6;fuel_silo;2507.00;12.20;1249.00;3.29;0
6;radar_station;2500.00;11.50;1245.00;0.90;0
6;rocket_site;2508.00;13.18;1248.00;2.33;0
6;nuclear_reactor;2494.00;10.78;1245.00;3.89;0
7;arms_factory;2513.00;13.98;1235.00;4.09;0
7;arms_factory;2527.00;11.57;1236.00;0.47;0
7;arms_factory;2539.00;12.95;1235.00;2.04;0
7;arms_factory;2536.00;14.68;1237.00;4.70;0
7;arms_factory;2537.00;15.18;1241.00;2.54;0
7;arms_factory;2529.00;10.90;1236.00;3.74;0
7;industrial_complex;2517.00;17.60;1237.00;0.48;0
7;industrial_complex;2544.00;12.23;1239.00;3.14;0
7;industrial_complex;2539.00;13.60;1241.00;5.81;0
7;industrial_complex;2551.00;11.60;1233.00;2.54;0
7;industrial_complex;2521.00;15.65;1238.00;5.21;0
7;industrial_complex;2532.00;12.38;1238.00;1.59;0
7;air_base;2552.00;11.05;1231.00;4.25;0
7;bunker;2548.00;12.32;1237.00;0.99;0
7;bunker;2527.00;11.35;1235.00;3.66;0
7;bunker;2544.00;12.65;1238.00;0.04;0
7;anti_air_building;2518.00;19.15;1240.00;2.70;0
7;anti_air_building;2545.00;12.82;1238.00;5.72;0
7;anti_air_building;2518.00;12.65;1231.00;0.64;0
7;synthetic_refinery;2515.00;13.78;1234.00;4.76;0
7;fuel_silo;2520.00;16.50;1240.00;2.61;0
7;radar_station;2531.00;11.57;1237.00;5.28;0
7;rocket_site;2524.00;12.35;1233.00;0.55;0
7;nuclear_reactor;2517.00;14.20;1234.00;3.21;0
8;arms_factory;2529.00;10.28;1247.00;2.04;0
8;arms_factory;2559.00;10.88;1238.00;4.70;0
8;arms_factory;2533.00;10.65;1247.00;2.54;0
8;arms_factory;2545.00;9.80;1251.00;3.74;0
8;arms_factory;2562.00;10.23;1235.00;0.48;0
8;arms_factory;2559.00;11.00;1236.00;3.14;0
8;industrial_complex;2551.00;9.80;1245.00;5.81;0
8;industrial_complex;2561.00;9.80;1232.00;2.54;0
8;industrial_complex;2559.00;10.85;1233.00;5.21;0
8;industrial_complex;2552.00;10.40;1242.00;1.59;0
8;industrial_complex;2571.00;9.80;1239.00;4.25;0
8;industrial_complex;2556.00;9.98;1229.00;0.99;0
8;air_base;2570.00;9.80;1240.00;3.66;0
8;naval_base;2530.00;9.80;1254.00;-2.94;4213
8;naval_base;2561.00;9.57;1229.00;0.46;1926
8;naval_base;2554.00;9.88;1243.00;-3.61;4213
8;naval_base;2571.00;9.80;1241.00;-3.39;4213
8;bunker;2536.00;9.98;1248.00;4.76;0
8;bunker;2550.00;9.95;1243.00;2.61;0
8;bunker;2561.00;10.25;1239.00;2.71;0
8;bunker;2570.00;9.80;1239.00;0.55;0
8;coastal_bunker;2565.00;9.80;1242.00;-3.03;0
8;coastal_bunker;2576.00;9.80;1237.00;-3.39;0
8;coastal_bunker;2549.00;9.57;1247.00;-3.61;0
8;coastal_bunker;2528.00;9.57;1252.00;-2.94;0
8;dockyard;2546.00;9.57;1249.00;-3.61;0
8;anti_air_building;2559.00;9.98;1231.00;3.22;0
8;anti_air_building;2537.00;9.80;1252.00;5.88;0
8;anti_air_building;2573.00;9.85;1236.00;2.26;0
8;synthetic_refinery;2537.00;9.95;1248.00;0.11;0
8;fuel_silo;2535.00;9.90;1249.00;1.67;0
8;radar_station;2553.00;10.60;1240.00;6.24;0
8;rocket_site;2561.00;10.62;1237.00;0.71;0
8;nuclear_reactor;2533.00;10.98;1246.00;4.83;0
9;arms_factory;2548.00;9.80;1225.00;2.54;0
9;arms_factory;2532.00;9.80;1213.00;3.74;0
9;arms_factory;2538.00;9.85;1227.00;0.48;0
9;arms_factory;2526.00;10.00;1220.00;3.14;0
9;arms_factory;2522.00;9.82;1219.00;5.81;0
9;arms_factory;2546.00;9.80;1224.00;2.54;0
9;industrial_complex;2531.00;9.80;1212.00;5.21;0
9;industrial_complex;2553.00;9.80;1226.00;1.59;0
9;industrial_complex;2528.00;9.90;1218.00;4.25;0
9;industrial_complex;2518.00;9.80;1219.00;0.99;0
9;industrial_complex;2543.00;9.90;1224.00;3.66;0
9;industrial_complex;2517.00;10.50;1225.00;0.04;0
9;air_base;2549.00;9.80;1226.00;2.70;0
9;naval_base;2533.00;9.80;1213.00;1.25;1926
9;naval_base;2543.00;9.50;1223.00;-0.24;1926
9;naval_base;2520.00;9.50;1216.00;0.00;1701
9;bunker;2520.00;10.45;1224.00;2.61;0
9;bunker;2530.00;10.43;1222.00;2.71;0
9;bunker;2533.00;9.80;1230.00;0.55;0
9;bunker;2541.00;10.28;1228.00;3.21;0
9;coastal_bunker;2523.00;9.80;1217.00;0.00;0
9;coastal_bunker;2533.00;9.80;1215.00;1.25;0
9;coastal_bunker;2534.00;9.50;1228.00;-0.24;0
9;dockyard;2546.00;9.50;1222.00;-0.24;0
9;anti_air_building;2550.00;10.07;1228.00;3.22;0
9;anti_air_building;2526.00;10.00;1220.00;5.88;0
9;anti_air_building;2522.00;9.82;1219.00;2.26;0
9;synthetic_refinery;2546.00;9.80;1224.00;0.11;0
9;fuel_silo;2531.00;9.80;1212.00;1.67;0
9;radar_station;2536.00;9.50;1223.00;6.24;0
9;rocket_site;2528.00;9.90;1218.00;0.71;0
9;nuclear_reactor;2518.00;9.80;1219.00;4.83;0
10;arms_factory;2571.00;9.80;1248.00;0.48;0
10;arms_factory;2582.00;9.80;1249.00;3.14;0
10;arms_factory;2606.00;9.80;1241.00;5.81;0
10;arms_factory;2573.00;9.80;1248.00;2.54;0
10;arms_factory;2583.00;9.80;1249.00;5.21;0
10;arms_factory;2604.00;9.80;1242.00;1.59;0
10;industrial_complex;2587.00;9.80;1242.00;4.25;0
10;industrial_complex;2585.00;9.80;1249.00;0.99;0
10;industrial_complex;2606.00;9.80;1242.00;3.66;0
10;industrial_complex;2585.00;9.80;1243.00;0.04;0
10;industrial_complex;2587.00;9.80;1249.00;2.70;0
10;industrial_complex;2583.00;9.80;1240.00;5.72;0
10;air_base;2587.00;9.80;1243.00;0.64;0
10;naval_base;2609.00;9.80;1247.00;-2.55;8772
10;naval_base;2569.00;9.80;1251.00;-1.86;4213
10;naval_base;2581.00;9.50;1239.00;0.46;2375
10;bunker;2578.00;9.80;1247.00;0.55;0
10;bunker;2585.00;9.80;1240.00;3.21;0
10;bunker;2599.00;9.80;1247.00;4.77;0
10;coastal_bunker;2592.00;9.50;1244.00;1.07;0
10;coastal_bunker;2576.00;9.57;1243.00;-1.33;0
10;coastal_bunker;2597.00;9.57;1248.00;0.24;0
10;dockyard;2575.00;9.57;1244.00;-1.33;0
10;anti_air_building;2583.00;9.80;1248.00;5.88;0
10;anti_air_building;2578.00;9.80;1245.00;2.26;0
10;anti_air_building;2575.00;9.80;1247.00;0.11;0
10;synthetic_refinery;2584.00;9.80;1248.00;1.67;0
10;fuel_silo;2580.00;9.80;1245.00;5.79;0
10;radar_station;2593.00;9.80;1246.00;1.43;0
10;rocket_site;2586.00;9.80;1248.00;4.83;0
10;nuclear_reactor;2581.00;9.80;1245.00;0.11;0
11;arms_factory;2211.00;10.85;1753.00;5.81;0
11;arms_factory;2189.00;10.50;1772.00;2.54;0
11;arms_factory;2197.00;10.28;1771.00;5.21;0
11;arms_factory;2197.00;10.03;1775.00;1.59;0
11;arms_factory;2198.00;10.05;1776.00;4.25;0
11;arms_factory;2224.00;9.80;1769.00;0.99;0
11;industrial_complex;2214.00;11.03;1776.00;3.66;0
11;industrial_complex;2223.00;9.80;1764.00;0.04;0
11;industrial_complex;2211.00;11.10;1778.00;2.70;0
11;industrial_complex;2219.00;11.90;1781.00;5.72;0
11;industrial_complex;2210.00;9.98;1764.00;0.64;0
11;industrial_complex;2189.00;10.45;1782.00;4.76;0
11;air_base;2207.00;9.85;1767.00;2.61;0
11;bunker;2212.00;10.03;1770.00;2.71;0
11;bunker;2219.00;9.80;1762.00;0.55;0
11;bunker;2203.00;11.10;1756.00;3.21;0
11;bunker;2206.00;10.78;1777.00;4.77;0
11;bunker;2222.00;10.57;1774.00;1.16;0
11;bunker;2195.00;11.30;1761.00;5.28;0
11;bunker;2210.00;10.10;1761.00;0.20;0
11;bunker;2197.00;10.03;1776.00;3.22;0
11;bunker;2186.00;11.07;1776.00;5.88;0
11;bunker;2211.00;11.10;1778.00;2.26;0
11;bunker;2199.00;10.43;1782.00;0.11;0
11;bunker;2198.00;10.12;1773.00;1.67;0
11;bunker;2207.00;9.80;1768.00;5.79;0
11;bunker;2216.00;11.60;1779.00;0.71;0
11;bunker;2189.00;10.70;1770.00;4.83;0
11;anti_air_building;2212.00;10.30;1772.00;0.11;0
11;anti_air_building;2224.00;9.93;1757.00;2.78;0
11;anti_air_building;2203.00;10.98;1758.00;5.44;0
11;synthetic_refinery;2208.00;10.75;1776.00;2.17;0
11;fuel_silo;2206.00;11.57;1785.00;3.38;0
11;radar_station;2205.00;9.93;1772.00;3.54;0
11;rocket_site;2204.00;10.50;1763.00;5.34;0
11;nuclear_reactor;2201.00;11.07;1759.00;5.45;0
12;arms_factory;2371.00;9.60;1438.00;5.21;0
12;arms_factory;2367.00;9.62;1437.00;1.59;0
12;arms_factory;2367.00;9.62;1437.00;4.25;0
12;arms_factory;2367.00;9.75;1440.00;0.99;0
12;arms_factory;2371.00;9.60;1437.00;3.66;0
12;arms_factory;2371.00;9.60;1437.00;0.04;0
12;industrial_complex;2367.00;9.62;1437.00;2.70;0
12;industrial_complex;2367.00;9.62;1437.00;5.72;0
12;industrial_complex;2368.00;9.62;1438.00;0.64;0
12;industrial_complex;2371.00;9.60;1437.00;4.76;0
12;industrial_complex;2371.00;9.60;1437.00;2.61;0
12;industrial_complex;2371.00;9.60;1438.00;2.71;0
12;air_base;2368.00;9.60;1437.00;0.55;0
12;naval_base;2373.00;9.57;1438.00;1.57;9076
12;bunker;2368.00;9.62;1438.00;4.77;0
12;coastal_bunker;2369.00;9.62;1440.00;1.57;0
12;dockyard;2371.00;9.50;1436.00;1.57;0
12;anti_air_building;2366.00;9.78;1439.00;0.20;0
12;anti_air_building;2368.00;9.62;1438.00;3.22;0
12;anti_air_building;2369.00;9.60;1438.00;5.88;0
12;synthetic_refinery;2368.00;9.60;1436.00;2.26;0
12;fuel_silo;2371.00;9.60;1437.00;0.11;0
12;radar_station;2369.00;9.60;1438.00;3.30;0
12;rocket_site;2368.00;9.60;1437.00;5.79;0
12;nuclear_reactor;2368.00;9.60;1437.00;0.71;0
13;arms_factory;2396.00;9.80;1386.00;0.99;0
13;arms_factory;2394.00;9.80;1383.00;3.66;0
13;arms_factory;2394.00;9.80;1383.00;0.04;0
13;arms_factory;2401.00;9.55;1387.00;2.70;0
13;arms_factory;2401.00;9.55;1387.00;5.72;0
13;arms_factory;2395.00;9.80;1385.00;0.64;0
13;industrial_complex;2393.00;9.80;1382.00;4.76;0
13;industrial_complex;2393.00;9.80;1382.00;2.61;0
13;industrial_complex;2398.00;9.75;1387.00;2.71;0
13;industrial_complex;2398.00;9.75;1387.00;0.55;0
13;industrial_complex;2395.00;9.80;1383.00;3.21;0
13;industrial_complex;2395.00;9.80;1383.00;4.77;0
13;air_base;2402.00;9.55;1387.00;1.16;0
13;naval_base;2404.00;9.50;1386.00;-4.47;450
13;bunker;2406.00;9.60;1385.00;0.20;0
13;coastal_bunker;2404.00;9.50;1387.00;-4.47;0
13;dockyard;2407.00;9.50;1387.00;-4.47;0
13;anti_air_building;2400.00;9.60;1387.00;2.26;0
13;anti_air_building;2395.00;9.80;1384.00;0.11;0
13;anti_air_building;2394.00;9.80;1384.00;1.67;0
13;synthetic_refinery;2400.00;9.50;1388.00;5.79;0
13;fuel_silo;2400.00;9.50;1388.00;0.71;0
13;radar_station;2400.00;9.50;1386.00;5.47;0
13;rocket_site;2393.00;9.80;1383.00;0.11;0
13;nuclear_reactor;2394.00;9.80;1383.00;2.78;0
14;arms_factory;1950.00;9.80;1617.00;0.04;0
14;arms_factory;1950.00;9.80;1618.00;2.70;0
14;arms_factory;1953.00;9.73;1616.00;5.72;0
14;arms_factory;1953.00;9.73;1616.00;0.64;0
14;arms_factory;1953.00;9.75;1617.00;4.76;0
14;arms_factory;1954.00;9.73;1614.00;2.61;0
14;industrial_complex;1954.00;9.80;1618.00;2.71;0
14;industrial_complex;1954.00;9.80;1618.00;0.55;0
14;industrial_complex;1953.00;9.78;1618.00;3.21;0
14;industrial_complex;1951.00;9.80;1617.00;4.77;0
14;industrial_complex;1951.00;9.78;1618.00;1.16;0
14;industrial_complex;1951.00;9.78;1618.00;5.28;0
14;air_base;1954.00;9.73;1616.00;0.20;0
14;naval_base;1948.00;9.50;1618.00;-0.79;2361
14;bunker;1953.00;9.73;1616.00;5.88;0
14;coastal_bunker;1953.00;9.55;1615.00;-0.79;0
14;dockyard;1949.00;9.50;1616.00;-0.79;0
14;anti_air_building;1954.00;9.80;1618.00;1.67;0
14;anti_air_building;1954.00;9.80;1618.00;5.79;0
14;anti_air_building;1952.00;9.78;1617.00;0.71;0
14;synthetic_refinery;1952.00;9.75;1618.00;4.83;0
14;fuel_silo;1951.00;9.78;1618.00;0.11;0
14;radar_station;1952.00;9.60;1616.00;3.61;0
14;rocket_site;1950.00;9.80;1618.00;5.44;0
14;nuclear_reactor;1953.00;9.73;1616.00;2.17;0
15;arms_factory;2220.00;9.80;1229.00;5.72;0
15;arms_factory;2205.00;9.80;1234.00;0.64;0
15;arms_factory;2227.00;9.78;1249.00;4.76;0
15;arms_factory;2230.00;9.85;1245.00;2.61;0
15;arms_factory;2220.00;9.80;1220.00;2.71;0
15;arms_factory;2225.00;9.80;1238.00;0.55;0
15;industrial_complex;2232.00;9.90;1237.00;3.21;0
15;industrial_complex;2219.00;9.80;1229.00;4.77;0
15;industrial_complex;2228.00;9.80;1226.00;1.16;0
15;industrial_complex;2226.00;9.75;1249.00;5.28;0
15;industrial_complex;2229.00;9.80;1245.00;0.20;0
15;industrial_complex;2215.00;9.80;1227.00;3.22;0
15;air_base;2224.00;9.80;1238.00;5.88;0
15;naval_base;2218.00;9.50;1262.00;-1.25;5580
15;naval_base;2221.00;9.50;1259.00;-1.43;5580
15;naval_base;2211.00;9.50;1237.00;-2.94;5580
